coin_id,first_date
moneybrain-bips,2021-05-16T00:00:00+00:00
veco,2019-01-12T00:00:00+00:00
taraxa,2021-03-22T00:00:00+00:00
e1337,2020-12-12T00:00:00+00:00
sad-cat-token,2021-03-16T00:00:00+00:00
crdt,2020-07-20T00:00:00+00:00
cocos-bcx,2019-08-03T00:00:00+00:00
impulse-by-fdr,2021-02-04T00:00:00+00:00
wrapped-terra,2021-01-12T00:00:00+00:00
metaverse-index,2021-04-07T00:00:00+00:00
internet-exchange-token,2020-04-18T00:00:00+00:00
glovecoin,2019-09-12T00:00:00+00:00
wandx,2018-03-02T00:00:00+00:00
matic-aave-yfi,2021-02-24T00:00:00+00:00
simple-software-solutions,2020-05-19T00:00:00+00:00
yup,2020-09-03T00:00:00+00:00
amoveo,2019-01-09T00:00:00+00:00
xceltoken-plus,2019-05-29T00:00:00+00:00
cybercoin,2020-07-31T00:00:00+00:00
macpo,2020-06-25T00:00:00+00:00
orcax,2021-04-20T00:00:00+00:00
eanto,2020-05-08T00:00:00+00:00
unilord,2021-04-09T00:00:00+00:00
wink,2019-08-02T00:00:00+00:00
rfis,2021-03-19T00:00:00+00:00
the-transfer-token,2020-04-30T00:00:00+00:00
polkastarter,2020-09-29T00:00:00+00:00
comfytoken,2021-04-29T00:00:00+00:00
tercet-network,2019-01-03T00:00:00+00:00
oro,2020-11-14T00:00:00+00:00
zmine,2018-08-01T00:00:00+00:00
datamine,2020-06-23T00:00:00+00:00
xpet-coin,2019-02-23T00:00:00+00:00
tagcoin,2013-11-05T00:00:00+00:00
rakun,2020-03-05T00:00:00+00:00
genexi,2018-12-08T00:00:00+00:00
fortknoxter,2018-08-01T00:00:00+00:00
app-alliance-association,2018-10-23T00:00:00+00:00
blockmason-credit-protocol,2017-12-27T00:00:00+00:00
moonstar,2021-04-30T00:00:00+00:00
chainium,2018-05-01T00:00:00+00:00
aave-enj-v1,2020-09-15T00:00:00+00:00
minerva-wallet,2021-04-09T00:00:00+00:00
tronipay,2019-05-17T00:00:00+00:00
sono,2018-11-10T00:00:00+00:00
mti-finance,2020-11-08T00:00:00+00:00
hshare,2017-11-21T00:00:00+00:00
librefreelencer,2020-11-20T00:00:00+00:00
eos-trust,2019-07-02T00:00:00+00:00
compound-governance-token,2020-06-16T00:00:00+00:00
linkeye,2018-02-02T00:00:00+00:00
bullbearbitcoin-set-ii,2020-04-09T00:00:00+00:00
torex,2020-06-04T00:00:00+00:00
verus-coin,2018-11-08T00:00:00+00:00
universal-protocol-token,2019-12-14T00:00:00+00:00
medium,2019-11-22T00:00:00+00:00
eltcoin,2017-11-20T00:00:00+00:00
playkey,2017-12-28T00:00:00+00:00
token-cashpay,2020-06-12T00:00:00+00:00
yvault-lp-ycurve,2020-08-23T00:00:00+00:00
martkist,2020-04-18T00:00:00+00:00
tranche-finance,2021-03-01T00:00:00+00:00
moonbase,2020-10-03T00:00:00+00:00
badger-dao,2020-12-04T00:00:00+00:00
wanswap,2021-05-03T00:00:00+00:00
waykichain-governance-coin,2020-08-13T00:00:00+00:00
bdollar-share,2020-12-29T00:00:00+00:00
lp-scurve,2020-07-28T00:00:00+00:00
freicoin,2013-05-03T00:00:00+00:00
lifeline,2021-05-13T00:00:00+00:00
unicly-cryptopunks-collection,2021-04-21T00:00:00+00:00
repo,2018-08-29T00:00:00+00:00
oddz,2021-03-18T00:00:00+00:00
social-rocket,2020-11-01T00:00:00+00:00
insurepal,2018-02-02T00:00:00+00:00
aave-mana-v1,2020-06-25T00:00:00+00:00
symbol,2021-03-19T00:00:00+00:00
venus-usdt,2021-02-11T00:00:00+00:00
ulgen-hash-power,2020-07-28T00:00:00+00:00
defichain,2020-07-01T00:00:00+00:00
kyanite,2021-03-09T00:00:00+00:00
coinvest,2020-11-29T00:00:00+00:00
kangal,2021-03-08T00:00:00+00:00
esportspro,2021-03-04T00:00:00+00:00
cexlt,2020-11-20T00:00:00+00:00
hycon,2018-08-04T00:00:00+00:00
bolt,2019-03-27T00:00:00+00:00
pgf500,2019-07-20T00:00:00+00:00
ymax,2020-09-19T00:00:00+00:00
saltswap,2021-03-08T00:00:00+00:00
karbo,2018-01-16T00:00:00+00:00
pop-chest-token,2019-01-10T00:00:00+00:00
3x-short-dragon-index-token,2019-12-20T00:00:00+00:00
cryptohashtank-coin,2019-04-15T00:00:00+00:00
guider,2019-10-19T00:00:00+00:00
bifi,2021-01-15T00:00:00+00:00
shiba-inu,2020-08-01T00:00:00+00:00
tomochain,2018-03-21T00:00:00+00:00
tetris,2020-12-16T00:00:00+00:00
cumrocket,2021-04-29T00:00:00+00:00
milk-token,2021-05-05T00:00:00+00:00
piasa,2019-07-03T00:00:00+00:00
obr,2020-11-19T00:00:00+00:00
vangold-token,2021-04-28T00:00:00+00:00
bliss-2,2021-01-26T00:00:00+00:00
winsor-token,2020-03-17T00:00:00+00:00
hash-bridge-oracle,2021-02-21T00:00:00+00:00
tidal-finance,2021-03-25T00:00:00+00:00
meter,2020-07-18T00:00:00+00:00
tenx,2017-07-16T00:00:00+00:00
recovery-right-token,2018-10-23T00:00:00+00:00
blizzard,2021-05-07T00:00:00+00:00
dark-energy-crystals,2020-10-26T00:00:00+00:00
pria,2020-10-22T00:00:00+00:00
colossuscoinxt,2017-12-21T00:00:00+00:00
hydra-token,2021-03-31T00:00:00+00:00
wild-beast-block,2017-03-30T00:00:00+00:00
meetone,2018-08-15T00:00:00+00:00
donut,2019-01-25T00:00:00+00:00
slnv2,2021-02-21T00:00:00+00:00
3x-long-dragon-index-token,2019-12-18T00:00:00+00:00
alp-coin,2019-10-18T00:00:00+00:00
morley-cash,2020-08-30T00:00:00+00:00
te-food,2018-03-17T00:00:00+00:00
safari,2020-09-25T00:00:00+00:00
interest-bearing-bitcoin,2021-05-15T00:00:00+00:00
lung-protocol,2020-07-18T00:00:00+00:00
aditus,2018-04-19T00:00:00+00:00
yfi-paprika,2020-10-18T00:00:00+00:00
stablexswap,2020-10-29T00:00:00+00:00
millimeter,2020-10-27T00:00:00+00:00
corgi-inu,2021-05-19T00:00:00+00:00
pressone,2018-01-24T00:00:00+00:00
liquid-defi,2020-11-13T00:00:00+00:00
aspire,2020-11-06T00:00:00+00:00
greentrust,2021-05-03T00:00:00+00:00
bitcashpay,2021-03-12T00:00:00+00:00
xdef-finance,2021-01-11T00:00:00+00:00
ethereum-meta,2018-10-31T00:00:00+00:00
all-sports,2018-02-11T00:00:00+00:00
dify-finance,2020-09-28T00:00:00+00:00
digital-ticks,2018-08-01T00:00:00+00:00
yottachainmena,2021-03-01T00:00:00+00:00
noah-ark,2021-01-04T00:00:00+00:00
supra-token,2021-02-16T00:00:00+00:00
grimm,2019-11-26T00:00:00+00:00
joint,2018-09-20T00:00:00+00:00
turtlecoin,2018-02-10T00:00:00+00:00
treasure-financial-coin,2018-12-22T00:00:00+00:00
biido,2019-11-12T00:00:00+00:00
maker,2017-12-20T00:00:00+00:00
project-inverse,2021-03-08T00:00:00+00:00
limitless-vip,2020-01-11T00:00:00+00:00
alliance-fan-token,2021-02-03T00:00:00+00:00
neonic-finance,2021-04-16T00:00:00+00:00
happycoin,2021-05-07T00:00:00+00:00
clover,2020-10-21T00:00:00+00:00
joulecoin,2017-07-30T00:00:00+00:00
unifund,2020-10-16T00:00:00+00:00
bravo-coin,2019-09-03T00:00:00+00:00
ramp,2020-10-20T00:00:00+00:00
atari,2020-11-02T00:00:00+00:00
pastel,2021-03-09T00:00:00+00:00
dogg-token,2021-05-18T00:00:00+00:00
libertas-token,2020-07-31T00:00:00+00:00
speed-mining-service,2018-02-02T00:00:00+00:00
oceanchain,2018-02-10T00:00:00+00:00
club-atletico-independiente,2020-11-07T00:00:00+00:00
ytv-coin,2021-04-11T00:00:00+00:00
cobak-token,2020-12-23T00:00:00+00:00
revain,2017-11-20T00:00:00+00:00
hugo-finance,2021-04-10T00:00:00+00:00
gameflip,2018-09-27T00:00:00+00:00
huobi-btc,2020-10-12T00:00:00+00:00
unicly-waifu-collection,2021-05-04T00:00:00+00:00
koinos,2020-11-15T00:00:00+00:00
eth-btc-75-25-weight-set,2020-02-07T00:00:00+00:00
btf,2019-01-11T00:00:00+00:00
wallet-plus-x,2019-12-31T00:00:00+00:00
wax,2018-01-08T00:00:00+00:00
ontology,2018-03-23T00:00:00+00:00
gsenetwork,2018-06-29T00:00:00+00:00
mex,2018-09-20T00:00:00+00:00
emrals,2018-09-04T00:00:00+00:00
yoink,2020-09-29T00:00:00+00:00
konjungate,2019-10-04T00:00:00+00:00
baby-shiba,2021-05-12T00:00:00+00:00
universal-dollar,2021-01-26T00:00:00+00:00
keytango,2021-03-12T00:00:00+00:00
boutspro,2018-05-24T00:00:00+00:00
8pay,2021-04-05T00:00:00+00:00
hydra,2021-01-12T00:00:00+00:00
br34p,2021-02-16T00:00:00+00:00
davies,2018-08-27T00:00:00+00:00
fantom,2018-10-30T00:00:00+00:00
name-changing-token,2021-02-01T00:00:00+00:00
bogged-finance,2021-03-08T00:00:00+00:00
dvision-network,2020-11-03T00:00:00+00:00
hardcore-finance,2021-02-11T00:00:00+00:00
pinkmoon,2021-04-27T00:00:00+00:00
coreto,2020-10-19T00:00:00+00:00
justliquidity-binance,2021-03-16T00:00:00+00:00
arepacoin,2018-06-13T00:00:00+00:00
assy-index,2021-01-29T00:00:00+00:00
dog-owner,2021-05-11T00:00:00+00:00
bananatok,2019-12-23T00:00:00+00:00
whitehole-bsc,2020-11-10T00:00:00+00:00
iq-cash,2018-08-07T00:00:00+00:00
novara-calcio-fan-token,2021-02-05T00:00:00+00:00
liquidity-bot-token,2018-11-16T00:00:00+00:00
yfos-finance,2020-10-05T00:00:00+00:00
saturna,2021-05-16T00:00:00+00:00
finance-vote,2020-11-22T00:00:00+00:00
giletjaunecoin,2019-06-02T00:00:00+00:00
nestree,2019-08-24T00:00:00+00:00
binance-agile-set-dollar,2021-01-19T00:00:00+00:00
work-quest,2021-04-05T00:00:00+00:00
paxex,2018-08-07T00:00:00+00:00
lua-token,2020-09-28T00:00:00+00:00
project-pai,2018-07-04T00:00:00+00:00
mogul-productions,2021-04-23T00:00:00+00:00
defhold,2020-11-20T00:00:00+00:00
knoxfs,2020-08-03T00:00:00+00:00
true-pnl,1970-01-01T00:00:00+00:00
b-one-payment,2020-03-28T00:00:00+00:00
ecochain,2020-04-21T00:00:00+00:00
xeniumx,2020-04-30T00:00:00+00:00
coil-crypto,2020-08-26T00:00:00+00:00
ngin,2018-12-20T00:00:00+00:00
amo,2018-09-12T00:00:00+00:00
solo-coin,2020-03-06T00:00:00+00:00
zen-protocol,2018-07-26T00:00:00+00:00
somidax,2020-04-02T00:00:00+00:00
safelaunchpad,2021-04-27T00:00:00+00:00
vvsp,2021-04-29T00:00:00+00:00
eaglex,2018-10-04T00:00:00+00:00
safe-coin-2,2018-07-25T00:00:00+00:00
dogeyield,2021-01-21T00:00:00+00:00
3x-long-compound-usdt-token,2020-08-08T00:00:00+00:00
wearesatoshi,2018-08-22T00:00:00+00:00
hawaii-coin,2018-10-10T00:00:00+00:00
bitcoin-cure,2018-11-08T00:00:00+00:00
bintex-futures,2020-08-14T00:00:00+00:00
eight-hours,2020-05-21T00:00:00+00:00
zos,2019-09-20T00:00:00+00:00
caramelswap,2021-05-03T00:00:00+00:00
polis,2018-01-22T00:00:00+00:00
alldex-alliance,2019-09-03T00:00:00+00:00
darkbuild,2020-10-06T00:00:00+00:00
mirrored-netflix,2021-01-13T00:00:00+00:00
channels,2021-02-25T00:00:00+00:00
quras-token,2019-12-11T00:00:00+00:00
stonk-2,2021-04-16T00:00:00+00:00
trade-token,2018-01-16T00:00:00+00:00
celo-dollar,2020-11-19T00:00:00+00:00
01coin,2018-09-15T00:00:00+00:00
burger-swap,2020-09-24T00:00:00+00:00
bezoge-earth,2021-05-19T00:00:00+00:00
alpha-platform,2019-03-15T00:00:00+00:00
on-live,2018-06-13T00:00:00+00:00
1x-short-litecoin-token,2019-12-19T00:00:00+00:00
cirquity,2020-03-02T00:00:00+00:00
gforce,2021-03-22T00:00:00+00:00
primecoin,2013-07-11T00:00:00+00:00
chromaway,2019-05-29T00:00:00+00:00
oasis-city,2019-02-14T00:00:00+00:00
chunghoptoken,2019-06-22T00:00:00+00:00
tchain,2019-01-03T00:00:00+00:00
mttcoin,2020-11-27T00:00:00+00:00
localcoinswap,2018-08-06T00:00:00+00:00
ttanslateme-network-token,2019-03-13T00:00:00+00:00
soak-token,2021-02-05T00:00:00+00:00
bitcoinstaking,2020-10-30T00:00:00+00:00
lonelyfans,2021-04-27T00:00:00+00:00
link-platform,2017-07-30T00:00:00+00:00
bitcoin-hd,2018-11-17T00:00:00+00:00
experty-wisdom-token,2020-11-16T00:00:00+00:00
piratecash,2018-12-13T00:00:00+00:00
torq-coin,2018-03-27T00:00:00+00:00
vsync,2017-11-25T00:00:00+00:00
safe-deal,2020-09-30T00:00:00+00:00
moviecash,2021-03-29T00:00:00+00:00
jllone,2018-11-17T00:00:00+00:00
ezoow,2018-11-06T00:00:00+00:00
bitcloud-pro,2019-05-18T00:00:00+00:00
emerald-coin,2020-12-02T00:00:00+00:00
ergo,2018-02-02T00:00:00+00:00
1x-short-bitcoin-token,2019-12-18T00:00:00+00:00
onix,2017-11-10T00:00:00+00:00
imusd,2021-03-14T02:49:13+00:00
relevant,2020-06-05T00:00:00+00:00
cstl,2018-09-20T00:00:00+00:00
coinxclub,2019-08-15T00:00:00+00:00
nanjcoin,2018-03-22T00:00:00+00:00
nextexchange,2018-11-27T00:00:00+00:00
botxcoin,2019-03-22T00:00:00+00:00
thecash,2020-07-19T00:00:00+00:00
aitra,2020-10-02T00:00:00+00:00
proxeus,2018-05-11T00:00:00+00:00
wizard,2020-10-27T00:00:00+00:00
thx,2019-08-02T00:00:00+00:00
dynamic,2017-06-18T00:00:00+00:00
defla,2021-02-05T00:00:00+00:00
grearn,2018-10-03T00:00:00+00:00
membrana-platform,2019-06-27T00:00:00+00:00
dollars,2020-09-07T00:00:00+00:00
usd-coin,2018-10-05T00:00:00+00:00
beenode,2019-05-17T00:00:00+00:00
rupaya,2018-01-28T00:00:00+00:00
kleros,2018-08-17T00:00:00+00:00
neal,2018-11-10T00:00:00+00:00
prime-finance,2021-01-06T00:00:00+00:00
uusdrbtc-synthetic-token-expiring-31-december-2020,2020-09-30T00:00:00+00:00
paddycoin,2021-05-19T00:00:00+00:00
bitfex,2019-10-01T00:00:00+00:00
pick,2020-08-26T00:00:00+00:00
cc,2020-06-08T00:00:00+00:00
interop,2021-01-26T00:00:00+00:00
voise,2017-07-09T00:00:00+00:00
revv,2020-09-06T00:00:00+00:00
rank-token,2020-12-08T00:00:00+00:00
pigeoncoin,2018-04-17T00:00:00+00:00
bitcoinnexx,2021-03-31T00:00:00+00:00
trustswap,2020-07-09T00:00:00+00:00
upper-pound,2020-09-05T00:00:00+00:00
ares-protocol,2021-05-02T00:00:00+00:00
zero,2017-12-07T00:00:00+00:00
xeonbit-token,2019-06-19T00:00:00+00:00
five-balance,2018-10-20T00:00:00+00:00
liquid-lottery-rtc,2020-11-13T00:00:00+00:00
satoshivision-coin,2020-07-21T00:00:00+00:00
paycon-token,2019-09-21T00:00:00+00:00
aga-rewards-2,2021-03-05T00:00:00+00:00
chartex,2020-09-18T00:00:00+00:00
quai-dao,2021-01-31T00:00:00+00:00
robo-token,2021-04-01T00:00:00+00:00
dequant,2019-04-16T00:00:00+00:00
stabinol,2021-03-03T00:00:00+00:00
tama-egg-niftygotchi,2020-11-27T00:00:00+00:00
timers,2020-10-04T00:00:00+00:00
quish-coin,2020-04-11T00:00:00+00:00
ahatoken,2020-08-17T00:00:00+00:00
tesra,2019-10-10T00:00:00+00:00
twinci,2021-04-20T00:00:00+00:00
mustangtoken,2021-04-27T00:00:00+00:00
digitex-futures-exchange,2018-05-26T00:00:00+00:00
bitball,2018-11-29T00:00:00+00:00
trinity-bsc,2021-01-11T00:00:00+00:00
asla,2020-09-14T00:00:00+00:00
wrapped-virgin-gen-0-cryptokitties,2020-10-20T00:00:00+00:00
gaptt,2021-05-10T00:00:00+00:00
tugz,2021-04-04T00:00:00+00:00
scopecoin,2019-03-08T00:00:00+00:00
ztcoin,2018-10-30T00:00:00+00:00
rapids,2018-10-23T00:00:00+00:00
sealblock-token,2019-05-30T00:00:00+00:00
joorschain,2018-12-08T00:00:00+00:00
caixa-pay,2019-05-26T00:00:00+00:00
ubix-network,2020-11-02T00:00:00+00:00
makes,2020-12-08T00:00:00+00:00
wellness-token-economy,2019-12-23T00:00:00+00:00
motacoin,2019-04-15T00:00:00+00:00
braziliexs-token,2018-11-10T00:00:00+00:00
tronbetlive,2020-09-03T00:00:00+00:00
webflix,2019-05-31T00:00:00+00:00
band-protocol,2019-09-19T00:00:00+00:00
alacrity,2021-04-04T00:00:00+00:00
engine,2018-08-01T00:00:00+00:00
bito-coin,2019-02-21T00:00:00+00:00
somnium-space-cubes,2020-02-21T00:00:00+00:00
next-level,2021-05-03T00:00:00+00:00
android-chain,2019-02-02T00:00:00+00:00
double-ace,2021-01-30T00:00:00+00:00
tai,2020-09-02T00:00:00+00:00
zelda-spring-nuts-cash,2021-01-06T00:00:00+00:00
gasify,2021-02-26T00:00:00+00:00
save-environment-token,2019-02-28T00:00:00+00:00
aureus-nummus-gold,2020-08-15T00:00:00+00:00
empty-set-dollar,2020-09-12T00:00:00+00:00
ballotbox,2020-11-24T00:00:00+00:00
wiki-token,2018-08-11T00:00:00+00:00
rocket-token,2020-08-28T00:00:00+00:00
riskmoon,2021-04-09T00:00:00+00:00
blocktyme,2021-05-10T00:00:00+00:00
dice-finance,2020-08-25T00:00:00+00:00
hashbx,2018-12-07T00:00:00+00:00
beautyk,2020-08-21T00:00:00+00:00
inmediate,2018-09-20T00:00:00+00:00
asch,2017-04-01T00:00:00+00:00
cocaine-cowboy-shards,2020-10-26T00:00:00+00:00
yearn4-finance,2020-10-02T00:00:00+00:00
agouti,2018-10-05T00:00:00+00:00
project-senpai,2021-04-08T00:00:00+00:00
pivot-token,2019-07-18T00:00:00+00:00
hedge-tech-governance,2021-03-24T00:00:00+00:00
rito,2018-12-04T00:00:00+00:00
yrise-finance,2020-10-19T00:00:00+00:00
wault-finance-old,2021-02-23T00:00:00+00:00
grimcoin,2017-11-20T00:00:00+00:00
cyclone-protocol,2021-02-24T00:00:00+00:00
olyseum,2021-02-16T00:00:00+00:00
singularitynet,2018-01-22T00:00:00+00:00
mymn,2018-11-01T00:00:00+00:00
lucent,2019-11-12T00:00:00+00:00
1world,2018-03-23T00:00:00+00:00
dinero,2018-04-04T00:00:00+00:00
buyucoin-token,2020-06-07T00:00:00+00:00
defiking,2020-09-14T00:00:00+00:00
gstcoin,2019-10-18T00:00:00+00:00
trade-butler-bot,2020-12-23T00:00:00+00:00
rabbit-coin,2019-06-05T00:00:00+00:00
zytara-dollar,2021-02-18T00:00:00+00:00
wisdom-chain,2019-05-12T00:00:00+00:00
vomer,2020-02-06T00:00:00+00:00
12ships,2019-08-23T00:00:00+00:00
metaprediction,2020-04-17T00:00:00+00:00
peerex-network,2020-08-10T00:00:00+00:00
stacy,2020-10-31T00:00:00+00:00
moonarch,2021-05-17T00:00:00+00:00
horuspay,2018-08-09T00:00:00+00:00
zlot,2020-11-09T00:00:00+00:00
zelda-elastic-cash,2021-01-06T00:00:00+00:00
mogwai,2018-10-31T00:00:00+00:00
one,2018-07-11T00:00:00+00:00
carat,2018-10-16T00:00:00+00:00
bankless-dao,2021-05-04T00:00:00+00:00
action-coin,2018-07-26T00:00:00+00:00
tom-finance,2020-11-20T00:00:00+00:00
intucoin,2018-05-23T00:00:00+00:00
cryptoblades,2021-05-10T00:00:00+00:00
unibright,2018-05-23T00:00:00+00:00
predictz,2020-12-15T00:00:00+00:00
venus-dot,2021-02-11T00:00:00+00:00
xbnt,2021-04-27T00:00:00+00:00
scatter-cx,2020-01-18T00:00:00+00:00
woofy,2021-05-11T00:00:00+00:00
bismuth,2017-11-08T00:00:00+00:00
proverty-eradication-coin,2019-05-30T00:00:00+00:00
fountain,2019-01-12T00:00:00+00:00
ethbnt,2020-02-13T00:00:00+00:00
digipharm,2019-07-25T00:00:00+00:00
carbon,2020-12-01T00:00:00+00:00
ctc,2018-06-13T00:00:00+00:00
snetwork,2018-08-10T00:00:00+00:00
magnachain,2019-05-26T00:00:00+00:00
bodhi-network,2019-10-30T00:00:00+00:00
eurocoinpay,2019-01-31T00:00:00+00:00
guarded-ether,2021-02-17T00:00:00+00:00
hashcoin,2018-07-17T00:00:00+00:00
bolivarcoin,2017-12-22T00:00:00+00:00
btc-fund-active-trading-set,2020-06-19T00:00:00+00:00
mbm-token,2020-02-01T00:00:00+00:00
emercoin,2014-08-23T00:00:00+00:00
litecoin-cash,2018-03-02T00:00:00+00:00
spaceswap-shake,2020-10-12T00:00:00+00:00
unimex-network,2021-01-10T00:00:00+00:00
owndata,2018-08-10T00:00:00+00:00
coshi-inu,2021-05-04T00:00:00+00:00
ozziecoin,2018-08-22T00:00:00+00:00
mixty-finance,2021-04-02T00:00:00+00:00
yd-btc-jun21,2021-03-26T00:00:00+00:00
saferune,2021-05-07T00:00:00+00:00
classicbitcoin,2018-10-12T00:00:00+00:00
terrausd,2020-10-02T00:00:00+00:00
guapcoin,2020-06-08T00:00:00+00:00
rxc,2021-03-09T00:00:00+00:00
dreamcoin,2018-03-24T00:00:00+00:00
dtube-coin,2020-11-16T00:00:00+00:00
dapplinks,2019-07-20T00:00:00+00:00
temtem,2019-07-26T00:00:00+00:00
quasarcoin,2018-09-13T00:00:00+00:00
binarium,2019-04-11T00:00:00+00:00
p2p-network,2019-02-12T00:00:00+00:00
w-green-pay,2019-05-10T00:00:00+00:00
r34p,2020-12-16T00:00:00+00:00
okb,2018-06-07T00:00:00+00:00
nss-coin,2019-09-11T00:00:00+00:00
blinky-bob,2021-05-18T00:00:00+00:00
eth-rsi-60-40-yield-set,2020-02-07T00:00:00+00:00
converter-finance,2021-03-30T00:00:00+00:00
pippi-finance,2021-05-01T00:00:00+00:00
chiliz,2019-07-02T00:00:00+00:00
brickchain-finance,2021-04-13T00:00:00+00:00
bitcoinx,2017-12-20T00:00:00+00:00
sphere-social,2018-04-19T00:00:00+00:00
aurusgold,2020-06-09T00:00:00+00:00
mineum,2018-01-24T00:00:00+00:00
wooshcoin-io,2019-01-22T00:00:00+00:00
copiosa,2021-04-22T00:00:00+00:00
kuma-inu,2021-05-16T00:00:00+00:00
siren,2021-03-03T00:00:00+00:00
vulkania,2021-04-26T00:00:00+00:00
swiftcash,2018-11-28T00:00:00+00:00
codeo-token,2020-01-01T00:00:00+00:00
cajutel,2019-01-08T00:00:00+00:00
hamtaro,2021-05-04T00:00:00+00:00
bitcoin-fast,2017-12-20T00:00:00+00:00
namecoin,2013-04-28T00:00:00+00:00
elitium,2019-02-28T00:00:00+00:00
bluzelle,2018-02-10T00:00:00+00:00
rare,2020-10-20T00:00:00+00:00
cowboy-finance,2020-08-25T00:00:00+00:00
celcoin,2018-10-21T00:00:00+00:00
bithostcoin,2018-11-08T00:00:00+00:00
aqt-token,2019-10-18T00:00:00+00:00
tokenasset,2021-01-19T00:00:00+00:00
alpha-coin,2018-11-06T00:00:00+00:00
crowdclassic,2019-02-22T00:00:00+00:00
haze-finance,2021-04-09T00:00:00+00:00
delion,2019-03-17T00:00:00+00:00
btc-lite,2018-03-30T00:00:00+00:00
aquari,2021-05-03T00:00:00+00:00
transaction-ongoing-system,2019-11-27T00:00:00+00:00
binance-usd,2019-09-21T00:00:00+00:00
swiss-finance,2020-11-30T00:00:00+00:00
radicle,2021-02-25T00:00:00+00:00
1x-short-bitcoin-cash-token,2020-01-05T00:00:00+00:00
typerium,2018-10-25T00:00:00+00:00
konomi-network,2021-03-16T00:00:00+00:00
dust-token,2020-05-13T00:00:00+00:00
zensports,2019-10-19T00:00:00+00:00
misbloc,2020-11-03T00:00:00+00:00
fingerprint,2018-12-05T00:00:00+00:00
refraction,2021-04-15T00:00:00+00:00
degenerator,2020-08-15T00:00:00+00:00
crave,2015-03-26T00:00:00+00:00
jasper-coin,2020-04-08T00:00:00+00:00
beverage,2018-09-05T00:00:00+00:00
menlo-one,2018-11-08T00:00:00+00:00
crystal-token,2018-10-15T00:00:00+00:00
goforit,2019-09-19T00:00:00+00:00
0-5x-long-bitcoin-sv-token,2020-08-06T00:00:00+00:00
uptoken,2018-03-23T00:00:00+00:00
apy-vision,2020-12-04T00:00:00+00:00
fox-token,2020-06-19T00:00:00+00:00
mad-network,2017-12-28T00:00:00+00:00
newv-finance,2021-04-19T00:00:00+00:00
achain,2017-11-14T00:00:00+00:00
populous,2017-07-13T00:00:00+00:00
electric-token,2020-01-18T00:00:00+00:00
virtual-goods-token,2019-07-09T00:00:00+00:00
money-printer-go-brrr-set,2020-04-04T00:00:00+00:00
swirl-cash,2021-03-22T00:00:00+00:00
aave-susd-v1,2020-06-25T00:00:00+00:00
bitdegree,2018-02-03T00:00:00+00:00
elis,2021-01-10T00:00:00+00:00
shield,2017-11-20T00:00:00+00:00
rif-token,2019-01-16T00:00:00+00:00
metric-exchange,2020-09-30T00:00:00+00:00
shopping-io,2021-01-02T00:00:00+00:00
d-community,2019-09-10T00:00:00+00:00
tenet,2021-01-05T00:00:00+00:00
b20,2021-01-30T00:00:00+00:00
yi12-stfinance,2020-10-05T00:00:00+00:00
level01-derivatives-exchange,2020-01-08T00:00:00+00:00
trolite,2021-01-03T00:00:00+00:00
utip,2019-08-22T00:00:00+00:00
xmax,2018-06-19T00:00:00+00:00
berrypic,2019-09-05T00:00:00+00:00
ayfi,2020-09-15T00:00:00+00:00
0-5x-long-altcoin-index-token,2020-10-22T00:00:00+00:00
meridaworld,2021-02-16T00:00:00+00:00
metaverse-nft-index,2021-04-22T00:00:00+00:00
ecofi,2021-04-16T00:00:00+00:00
carlive-chain,2018-08-16T00:00:00+00:00
basis-dollar-share,2020-12-19T00:00:00+00:00
uca,2020-04-20T00:00:00+00:00
1x-short-chainlink-token,2020-08-08T00:00:00+00:00
naz-coin,2020-10-23T00:00:00+00:00
2-2-4-4-8,2020-03-14T00:00:00+00:00
raptor-finance,2021-05-08T00:00:00+00:00
vivid,2018-08-16T00:00:00+00:00
nestegg-coin,2020-07-21T00:00:00+00:00
bittube,2018-04-01T00:00:00+00:00
universal-basic-income,2021-05-06T00:00:00+00:00
ap3-town,2021-04-20T00:00:00+00:00
defiato,2020-12-16T00:00:00+00:00
germancoin,2020-06-01T00:00:00+00:00
dxchain,2018-08-09T00:00:00+00:00
trust-wallet-token,2020-04-29T00:00:00+00:00
voltium,1970-01-01T00:00:00+00:00
unitydao,2020-09-22T00:00:00+00:00
rocket-fund,2019-11-29T00:00:00+00:00
wrapped-celo,2021-01-05T00:00:00+00:00
promotionchain,2018-11-08T00:00:00+00:00
fire-protocol,2020-12-28T00:00:00+00:00
basketcoin,2021-04-13T00:00:00+00:00
chesscoin-0-32,2020-10-27T00:00:00+00:00
coral-swap,2020-11-05T00:00:00+00:00
skycoin,2017-06-14T00:00:00+00:00
latteswap,2021-05-19T00:00:00+00:00
dark-matter,2021-03-07T00:00:00+00:00
unicly-mooncats-collection,2021-05-21T00:00:00+00:00
eft,2021-05-18T00:00:00+00:00
lido-dao,2021-01-05T00:00:00+00:00
pajama-finance,2020-09-30T00:00:00+00:00
cargox,2018-02-02T00:00:00+00:00
birake,2018-09-19T00:00:00+00:00
